-0.00,-0.00,-0.00,-0.00,0.24
-0.00,-0.00,0.10,-0.00,0.24
0.15,0.15,2.69,1.21,0.24
8.64,8.64,12.75,9.89,3.72
20.54,20.54,15.09,20.74,16.80
23.40,23.40,18.71,26.42,24.30
30.93,30.93,25.76,34.80,35.97
34.53,34.53,36.30,47.57,66.65
23.25,23.25,31.37,48.37,74.49
3.66,3.66,27.33,47.31,73.50
-0.00,-0.00,16.32,46.41,73.21
1.03,1.03,13.99,50.76,78.69
8.14,8.14,13.26,53.44,80.18
25.82,25.82,12.27,59.59,78.05
34.00,34.00,17.46,59.26,78.86
36.32,36.32,17.71,61.23,78.73
34.20,34.20,23.71,62.45,77.35
28.50,28.50,23.56,59.25,77.21
21.84,21.84,25.96,61.84,86.19
21.00,21.00,32.30,60.61,86.27
19.30,19.30,31.83,60.58,84.48
19.05,19.05,29.73,54.84,83.82
16.88,16.88,27.45,56.61,81.83
15.47,15.47,28.75,55.09,80.39
15.76,15.76,28.33,57.07,80.09
18.27,18.27,32.58,55.40,78.76
22.97,22.97,32.43,56.30,78.75
24.51,24.51,26.13,52.53,77.62
26.15,26.15,26.00,48.35,77.50
24.95,24.95,24.51,51.01,75.92
25.08,25.08,26.14,48.94,76.42
26.43,26.43,24.89,48.34,75.81
28.35,28.35,28.36,52.63,75.53
27.37,27.37,30.72,47.49,75.90
26.61,26.61,30.55,47.60,73.95
26.76,26.76,35.34,45.86,73.33
28.22,28.22,38.33,44.53,73.19
29.13,29.13,45.79,38.65,74.28
29.92,29.92,39.20,42.03,73.69
31.47,31.47,48.52,41.20,73.14
32.39,32.39,45.53,43.70,71.85
33.22,33.22,42.89,36.46,70.38
32.43,32.43,40.92,39.21,71.24
29.05,29.05,45.45,38.94,72.14
20.75,20.75,33.62,43.27,71.79
13.30,13.30,33.88,47.78,69.86
15.18,15.18,38.77,53.35,83.76
17.80,17.80,37.41,59.61,85.48
26.65,26.65,44.44,53.48,86.38
34.99,34.99,45.81,57.20,86.48
36.54,36.54,47.02,55.92,86.99
33.05,33.05,46.86,53.12,85.35
28.95,28.95,46.49,57.99,83.56
25.89,25.89,45.67,52.76,81.54
25.71,25.71,45.60,55.23,81.88
27.79,27.79,48.35,49.54,80.30
28.03,28.03,51.05,48.86,80.16
27.65,27.65,44.94,42.45,79.58
27.38,27.38,47.08,44.37,77.87
26.73,26.73,48.07,40.18,77.12
25.59,25.59,48.66,43.36,77.58
25.15,25.15,46.36,42.40,73.97
24.31,24.31,47.90,41.83,72.91
22.66,22.66,47.33,40.65,71.72
23.81,23.81,42.85,40.83,72.24
24.92,24.92,46.18,38.87,70.64
27.61,27.61,44.66,38.52,70.81
